type,date,num1,num2,num3,num4,num5,num6,download_time
Mega Millions,2009-08-07,7,35,45,18,56,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-08-11,6,12,15,42,32,40,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-08-14,35,25,8,22,33,46,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-08-18,5,56,37,26,4,25,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-08-21,49,9,44,38,48,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-08-25,40,19,22,3,12,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-08-28,37,1,17,31,54,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-09-01,2,28,53,51,9,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-09-04,44,6,4,21,2,37,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-09-08,18,4,10,50,28,35,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-09-11,48,27,54,16,49,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-09-15,29,35,41,30,32,39,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-09-18,31,52,18,27,36,33,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-09-22,29,26,33,46,39,24,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-09-25,27,7,52,49,42,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-09-29,45,21,50,25,2,21,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-10-02,53,55,15,51,24,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-10-06,56,9,51,53,33,39,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-10-09,21,14,51,24,3,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-10-13,17,51,45,34,31,24,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-10-16,51,10,13,18,33,43,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-10-20,45,17,55,25,13,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-10-23,54,48,45,56,27,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-10-27,46,7,13,51,37,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-10-30,15,38,4,29,17,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-11-03,23,38,31,5,18,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-11-06,40,11,46,7,27,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-11-10,37,34,29,21,8,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-11-13,54,43,49,45,27,44,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-11-17,22,50,8,49,27,28,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-11-20,3,4,56,7,16,39,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-11-24,37,35,50,10,11,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-11-27,12,25,39,45,37,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-12-01,53,17,52,39,30,21,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-12-04,51,41,33,4,56,38,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-12-08,28,30,20,46,23,29,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-12-11,34,21,27,2,44,45,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-12-15,32,27,31,36,47,35,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-12-18,44,49,30,20,10,24,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-12-22,39,35,45,3,33,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-12-25,52,4,44,16,54,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2009-12-29,2,35,5,29,51,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-01-01,27,6,41,8,40,21,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-01-05,28,50,13,39,55,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-01-08,36,18,31,43,20,33,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-01-12,31,56,9,5,37,16,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-01-15,7,19,4,38,21,29,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-01-19,34,41,4,5,38,18,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-01-22,27,52,13,8,28,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-01-26,38,7,39,8,48,22,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-01-29,23,1,38,22,10,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-02-02,6,49,7,27,26,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-02-05,10,53,20,51,45,41,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-02-09,48,17,26,2,20,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-02-12,17,47,16,14,33,23,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-02-16,45,12,21,29,11,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-02-19,42,46,39,1,22,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-02-23,40,4,16,53,36,18,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-02-26,54,56,14,4,29,40,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-03-02,48,47,9,12,56,25,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-03-05,11,34,44,31,52,32,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-03-09,18,19,16,29,14,16,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-03-12,53,2,48,25,15,41,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-03-16,48,22,56,52,3,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-03-19,50,31,10,45,54,25,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-03-23,3,25,40,29,28,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-03-26,47,46,23,52,41,22,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-03-30,11,24,44,38,1,41,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-04-02,22,2,30,31,17,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-04-06,52,43,16,44,56,26,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-04-09,39,15,18,48,53,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-04-13,47,39,12,3,27,32,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-04-16,48,50,10,31,16,44,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-04-20,10,34,8,5,42,25,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-04-23,52,26,28,37,19,18,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-04-27,50,41,37,23,55,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-04-30,41,14,20,47,53,40,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-05-04,21,9,36,43,31,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-05-07,7,50,2,20,34,40,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-05-11,26,54,43,33,46,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-05-14,47,21,56,40,20,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-05-18,11,37,13,40,19,26,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-05-21,30,23,15,20,26,17,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-05-25,14,24,5,19,17,25,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-05-28,29,20,39,3,11,26,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-06-01,12,27,51,44,45,30,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-06-04,17,50,12,15,13,23,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-06-08,48,12,54,28,18,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-06-11,33,42,6,34,13,25,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-06-15,21,12,13,4,27,46,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-06-18,55,37,36,41,11,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-06-22,23,21,17,12,30,24,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-06-25,1,2,27,19,13,21,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-06-29,15,27,37,3,4,35,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-07-02,12,36,1,32,10,25,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-07-06,8,18,45,47,50,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-07-09,1,31,33,34,50,41,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-07-13,14,7,11,15,34,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-07-16,2,18,20,39,15,34,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-07-20,28,43,12,36,18,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-07-23,39,16,49,19,44,26,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-07-27,10,7,16,2,29,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-07-30,11,40,48,52,30,42,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-08-03,22,56,13,20,4,32,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-08-06,13,30,7,54,33,30,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-08-10,2,26,50,14,56,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-08-13,24,6,43,55,17,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-08-17,40,19,11,43,44,33,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-08-20,13,4,20,48,29,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-08-24,28,4,23,32,24,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-08-27,4,10,26,32,41,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-08-31,20,29,10,48,47,38,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-09-03,13,28,20,36,10,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-09-07,8,38,18,22,24,23,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-09-10,17,11,23,12,21,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-09-14,55,50,6,56,14,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-09-17,14,27,18,4,3,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-09-21,43,52,47,3,20,26,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-09-24,55,28,38,2,42,25,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-09-28,38,10,2,13,36,18,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-10-01,3,52,28,8,21,43,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-10-05,10,19,44,37,24,27,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-10-08,37,29,48,24,50,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-10-12,36,43,31,37,10,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-10-15,31,10,9,50,13,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-10-19,42,2,9,14,37,41,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-10-22,53,18,7,2,32,18,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-10-26,32,21,31,15,30,26,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-10-29,28,19,39,26,4,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-11-02,54,16,1,12,3,46,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-11-05,46,19,34,25,53,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-11-09,53,28,26,8,33,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-11-12,38,35,28,26,9,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-11-16,26,39,46,1,27,21,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-11-19,31,54,14,51,7,35,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-11-23,2,35,6,12,34,33,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-11-26,43,9,34,5,47,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-11-30,16,19,53,47,11,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-12-03,18,56,6,12,11,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-12-07,53,4,45,38,54,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-12-10,44,46,23,33,27,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-12-14,18,38,25,31,22,29,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-12-17,26,46,11,20,53,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-12-21,8,32,31,11,12,29,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-12-24,16,15,52,40,27,16,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-12-28,36,49,18,6,40,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2010-12-31,56,13,12,35,10,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-01-04,15,47,4,25,8,42,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-01-07,4,46,22,42,53,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-01-11,45,4,16,1,11,37,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-01-14,35,33,17,2,15,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-01-18,38,4,27,29,45,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-01-21,21,35,5,9,38,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-01-25,8,50,31,5,46,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-01-28,33,48,50,49,14,18,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-02-01,16,23,35,26,22,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-02-04,6,29,55,48,20,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-02-08,47,48,35,36,25,18,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-02-11,32,8,34,17,9,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-02-15,17,39,35,24,18,18,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-02-18,45,30,5,6,7,42,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-02-22,15,48,23,55,22,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-02-25,4,19,17,5,50,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-03-01,19,1,12,20,47,25,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-03-04,10,8,15,23,41,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-03-08,41,55,19,17,3,24,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-03-11,42,14,45,19,21,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-03-15,10,28,12,11,43,45,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-03-18,56,14,54,34,33,37,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-03-22,14,1,53,50,35,43,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-03-25,22,54,24,31,52,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-03-29,38,6,23,34,15,43,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-04-01,13,35,53,14,36,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-04-05,20,1,31,19,36,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-04-08,56,45,6,40,50,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-04-12,45,23,10,39,41,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-04-15,23,22,48,39,33,29,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-04-19,20,51,32,45,24,43,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-04-22,53,3,18,51,46,17,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-04-26,19,55,32,29,38,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-04-29,9,51,33,11,10,29,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-05-03,36,1,16,50,29,16,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-05-06,26,37,41,6,18,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-05-10,40,16,11,51,34,34,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-05-13,53,47,39,3,33,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-05-17,1,2,25,17,48,45,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-05-20,45,17,48,10,19,30,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-05-24,12,43,9,42,21,42,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-05-27,28,7,5,56,14,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-05-31,28,55,31,30,37,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-06-03,49,41,53,20,23,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-06-07,32,29,35,47,52,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-06-10,18,27,38,37,21,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-06-14,53,10,20,51,9,24,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-06-17,47,46,29,12,51,24,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-06-21,46,24,25,11,31,17,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-06-24,40,49,14,10,51,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-06-28,47,27,12,48,17,33,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-07-01,30,12,47,35,17,26,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-07-05,46,10,13,1,18,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-07-08,22,2,1,37,50,45,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-07-12,11,49,44,3,9,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-07-15,46,56,16,30,29,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-07-19,2,16,9,10,35,40,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-07-22,56,31,39,32,23,38,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-07-26,52,35,55,20,25,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-07-29,8,22,47,10,48,35,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-08-02,17,19,14,32,20,28,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-08-05,42,24,28,6,33,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-08-09,19,54,45,11,39,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-08-12,51,54,55,43,9,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-08-16,42,41,43,38,4,44,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-08-19,53,56,54,15,5,22,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-08-23,21,44,49,48,11,23,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-08-26,27,47,30,2,3,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-08-30,22,50,2,28,25,18,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-09-02,44,48,55,25,49,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-09-06,38,49,1,36,42,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-09-09,31,12,23,19,7,45,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-09-13,22,56,48,43,31,45,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-09-16,41,23,45,6,56,24,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-09-20,38,29,51,50,6,39,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-09-23,27,32,52,40,21,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-09-27,20,2,36,28,45,37,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-09-30,19,45,21,3,44,29,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-10-04,40,3,26,52,45,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-10-07,15,5,38,19,23,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-10-11,25,44,34,56,38,27,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-10-14,42,54,45,35,13,26,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-10-18,24,53,25,47,45,42,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-10-21,6,37,35,38,21,17,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-10-25,44,40,46,13,33,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-10-28,52,56,49,31,13,41,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-11-01,39,31,46,40,27,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-11-04,30,33,26,44,32,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-11-08,31,45,54,47,5,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-11-11,29,16,50,2,22,27,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-11-15,6,24,33,30,3,21,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-11-18,55,33,4,13,39,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-11-22,33,23,4,48,16,38,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-11-25,28,42,22,54,49,43,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-11-29,52,48,29,43,17,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-12-02,48,24,51,56,30,45,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-12-06,7,49,21,35,29,39,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-12-09,12,29,49,4,51,44,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-12-13,6,41,26,22,5,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-12-16,2,4,39,36,26,27,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-12-20,24,45,51,27,20,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-12-23,8,3,5,29,18,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-12-27,32,43,23,33,39,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2011-12-30,45,24,52,4,46,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-01-03,15,36,2,3,22,23,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-01-06,34,28,9,48,17,46,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-01-10,10,48,38,4,16,34,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-01-13,10,27,28,51,37,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-01-17,15,53,31,3,36,27,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-01-20,38,47,28,9,1,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-01-24,10,49,22,36,24,33,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-01-27,5,3,30,36,48,23,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-01-31,9,18,28,43,17,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-02-03,7,49,19,21,53,35,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-02-07,37,45,17,30,23,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-02-10,4,50,18,3,29,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-02-14,3,27,5,10,26,27,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-02-17,16,25,28,32,40,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-02-21,9,39,42,30,47,37,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-02-24,27,1,16,25,18,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-02-28,51,15,39,29,6,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-03-02,48,29,52,54,16,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-03-06,31,24,20,33,36,44,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-03-09,42,9,27,10,36,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-03-13,30,2,8,48,36,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-03-16,43,51,53,29,28,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-03-20,6,11,14,4,1,30,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-03-23,19,17,6,20,21,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-03-27,19,44,34,9,51,24,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-03-30,46,23,38,4,2,23,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-04-03,38,11,35,52,41,40,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-04-06,20,19,33,2,24,39,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-04-10,48,31,6,2,12,25,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-04-13,9,17,42,36,14,33,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-04-17,32,24,48,1,16,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-04-20,33,26,14,35,23,40,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-04-24,38,15,3,9,37,39,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-04-27,5,47,2,46,45,37,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-05-01,45,27,52,31,24,38,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-05-04,21,4,53,42,11,38,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-05-08,2,6,8,51,18,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-05-11,15,35,3,29,54,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-05-15,10,12,14,24,11,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-05-18,49,34,22,11,3,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-05-22,14,43,35,52,10,16,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-05-25,54,15,40,21,9,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-05-29,2,53,55,29,14,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-06-01,2,52,46,38,27,45,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-06-05,37,39,55,53,42,22,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-06-08,9,4,34,48,40,25,"2024-11-16, 11:54:38 PM CST"
